Company Name,City,Postal Code,Address,Industry,Country
Solvix Focus India Pvt Ltd,Hyderabad,500018,"Address : Vanamalla Residency,Bunglow Number -4,    Czech Colony, Third Apartment -303,Behind Pujitha Nursing Home,Near Current SU Station,Sanath Nagar",...,India
Solus Informatics Pvt Ltd,Hyderabad,500028,"Address : lot No 130, 12-2-709/C/130/A, Cyber House, Level 1    & 2, Behind Salma Mosque, Padmanabha Nagar Colony, Nanal Nagar Mehdipatnam",...,India
Sollet Soft Solutions Pvt Ltd,Hyderabad,500034,Address : 2nd Floor Plot No 8 R K Towers Phase 1    Journalist Colony Road No 3 Banjara Hills,...,India
Solar Semiconductor Pvt Ltd,Hyderabad,500034,Address : plot no. 254/a hs no. 8-2-293/82/L/271/A    MLA Colony Road 12 Banjara Hill,...,India
Soham Software Services Pvt Ltd,Hyderabad,500029,"Address : 1-2-385/2, Gagan Mahal",...,India
"Software Services, Inc. (QSSI)",Hyderabad,500033,"Address : 502/B Amar Jyoti Suite 1A Ground Floor    Road No. 31, Jubilee Hills",...,India
Soda Hub India Pvt Ltd,Hyderabad,500076,"Address : Plot No. 176, New Narsimha Nagar    Mallapur, Near Noma Function Hall",...,India
Snigdha Marketing Ltd,Hyderabad,500016,"Address : 503 Meridian Plaza,Ameerpet",...,India
Smilax Laboratories Ltd,Hyderabad,500082,"Address : 6-3-1239/4, Raj Bhavan Road,    Somajiguda,",...,India
Smart Travel Solutions,Hyderabad,500004,"Address : 5-10-188/2, Shop No7,    Summit Building, Adarsh Nagar, Hill Fort Road",...,India
Smart Bridge Solutions Pvt Ltd,Hyderabad,500034,"Address : BENAKA, IIIrd Floor, D.No 6-3-248/F    Road No 1 , Banjara Hills",...,India
Smaat Aqua Technologies Pvt Ltd,Hyderabad,500068,"Address : #3-9-554/9A, Ragala Enclave    Near Sahara state",...,India
SKS Neuro Polytrauma Hospital,Hyderabad,500027,Address : Kachiguda Station Rd Kacheguda,...,India
Skillbell Technologies Pvt Ltd,Hyderabad,500034,"Address : Plot No.21, Road No. 71, Jubilee Hills,",...,India
Sitra Infotech Pvt Ltd,Hyderabad,500038,"Address : 7-2-1813/5/A    Adjust P.O, Industrial Estate, Sanath Nagar",...,India
Sitha Institute of Pharmaceutical Sciences (SIPS),Hyderabad,500072,"Address : Rajiv Gandhi Nagar, Nizampet Road    Bachupally",...,India
Sister Nivedita School,Hyderabad,500016,Address : Ameerpet,...,India
Sirvisetti Global Services Pvt Ltd,Hyderabad,500081,"Address : 1-98/7/3/83. Vaibhav Enclave, Arunodaya Colony,    Madhapur,",...,India
Siricom Solutions,Hyderabad,500033,"Address : 8-2-269/19/268, Banjara Hills, Rd.no-2, Besides    Cyber Heights",...,India
SIRI Institute of Painting,Hyderabad,500029,"Address : Opp. T.T.D. Kalyanamandapam,  Liberty, Himayatnagar",...,India
Siri Chemicals Pvt Ltd,Hyderabad,500073,"Address : 101, Sree Nivaasam Residency, Opp. BSNL    Ameerpet",...,India
Sir Speedy,Hyderabad,500033,Address : 500 Road No: 36 Jubilee Hills,...,India
Sipra Labs Ltd,Hyderabad,500038,"Address : 7-2-1813/5/A, Industrial Estate, Behind Post Office    Sanat Nagar",...,India
Simhapuri Energy Pvt Ltd,Hyderabad,500016,"Address : Madhucon Greenlands,6-3-866/2,    3rd Floor,Begumpet",...,India
Silver Oaks,Hyderabad,500090,"Address : Bachupally, Miyapur,",...,India
Silicon Business Solutions Pvt Ltd,Hyderabad,500001,"Address : Sudha House, 3, Tilak Road  Abids",...,India
Sigma Solutions,Hyderabad,500044,"Address : 2-1-551,Near to Shankermutt temple,Nallakunta",...,India
Sigachi Industries Pvt Ltd,Hyderabad,500049,"Address : No.229/1 & 90, 4th Floor,    Kalyan?s Tulsi Ram Chambers,Madinaguda",...,India
Siflon Polymers Pvt Ltd,Hyderabad,500050,"Address : Plot No. 76&77, Manu Residency Phase-1,    Mytri Nagar,Madinaguda",...,India
Siddhis Software Services,Hyderabad,500072,"Address : 2nd floor, Municipal No: 20220310/66C,    Western hills, KPHB Colony, Kukutpally",...,India
Shv Energy Pvt Ltd(Super Gas),Hyderabad,500034,"Address : SDE Serene Chambers IVth Floor , 8-2-334,    Road No.7, Banjara Hills",...,India
Shreya Broadcasting Pvt Ltd (Tv5),Hyderabad,500033,"Address : Plot No. 202, Road No. 76,Jubilee Hills",...,India
Shree Shubham Jewellers,Hyderabad,500019,"Address : No. 5 - 37/a , Taranagar, Lingampally    Near Bhel Main Gate",...,India
Shravana Multi Speciality Hospital,Hyderabad,500039,"Address : 5-3-847 , Mozamzahi Market (Near Karachi Bakery)",...,India
Shobha Ano Prints Pvt Ltd,Hyderabad,500037,"Address : B-33, II Phase, EEI Estate    Balanagar",...,India
Shivshakti Timber Industries,Hyderabad,500055,"Address : Plot No. 61 Phase - lll, IDA    Jeedimetla",...,India
Shivam Medisoft Services Pvt Ltd,Hyderabad,500029,"Address : H.No 1-2-339/A/1G, Gate No: 425,Street No 6    Gagan Mahal Road, Domalguda",...,India
Shivaganga Polymers Pvt Ltd,Hyderabad,500085,"Address : G-2, PVR Residency, Dharmareddy Nagar Colony    Phase-II, Kukatpally",...,India
Shiva Shankar Minerals Ltd,Hyderabad,500033,Address : Jubilee Hills Road No. 37    opp Rock Hill International School,...,India
Shilpa Nursing Home,Hyderabad,500050,"Address : Behind SAI Ranga Theatre, Madhava Nagar Colony,    Miyapur",...,India
Shilpa Mega Projects Pvt Ltd,Hyderabad,500036,"Address : Plot 1175, Road 56 Jubilee Hills",...,India
Shell Networks,Hyderabad,500044,"Address : 2-2-1130/24/1/B/3,Shivam Road, Nallakunta,",...,India
Shell Info Technologies Pvt Ltd,Hyderabad,500001,"Address : #01-01, Lovely Mansion    Raj Bhavan Road, Somajiguda",...,India
Shaster Technologies Pvt Ltd,Hyderabad,500037,"Address : S-3, Technocrats Industrial Estate    Balanagar",...,India
Share Microfin Ltd,Hyderabad,500076,"Address : 1-224/58, Rajeev Nagar, Nacharam",...,India
Shantiniketan Womens College,Hyderabad,500018,"Address : Nina Towers,  Opp Telephone Exchange Erragadda",...,India
Shantha Biotechnics Ltd (Sanofi),Hyderabad,500004,"Address : H.No.5-10-173, 3rd & 4th Floors, Vasantha Chambers, Fateh Maidan Road    Basheerbagh",...,India
Shanta Sriram Constructions Pvt Ltd,Hyderabad,500016,"Address : 501, Oasis Center, Somajiguda ? Begumpet Main Road",...,India
Shandelya Overseas Pvt Ltd,Hyderabad,500016,"Address : 8-3-219/19, Plot No. 19, 2-A, 2nd Floor    Dhanunjaya Chambers, Yousufguda Road  Opp -- Sri Chaitanya Techno School Ameerpet",...,India
Shaft Animation Studio,Hyderabad,500072,"Address : 402 Siri Estates Opp. R.S Brothers lane,    Image hospital road,  Ameerpet",...,India
Shadan Women College of Pharmacy,Hyderabad,500004,"Address : #6-2-980 Rajbhavan road, Khairatabad",...,India
Shadan Institute of Medical Sciences,Hyderabad,500008,"Address : Teaching Hospital and Research Centre    Himayatsagar Road,",...,India
Sevate Software Services Pvt Ltd,Hyderabad,500036,"Address : 182, Sripuram, Malakpet,",...,India
Seth Ghasiram Gopikisan  Badruka  Educational  Society,Hyderabad,500027,Address : Station  Rd  Kachiguda,...,India
Sesha Chooda Thermotech Pvt Ltd,Hyderabad,500038,"Address : H.No.8-3-214/54/1/A/1    Plot No. B - 2, Madhura Nagar,",...,India
Servomax India Ltd,Hyderabad,500016,Address : Plot No.206 Meridian Plaza Beside lal Bunglow Ameerpet,...,India
Sentini Cermica Pvt Ltd (Sentini Group),Hyderabad,500034,"Address : Sentini House,  Plot No. 1229, Road No. 60    Jubilee Hills",...,India
Sentia   The Global School,Hyderabad,500049,"Address : Beside B.K. Enclave, Road No.2,    Near Miyapur Bus Depot,",...,India
Seedworks India Pvt Ltd,Hyderabad,500034,"Address : 437, Avenue 4, Banjara Hills",...,India
Seacon Constructions Pvt  Ltd,Hyderabad,500082,Address : 102 Seacon Prime Ansar 6-3-563/1 Erramanzil,...,India
Sdc Agro Vet India Pvt Ltd,Hyderabad,500017,"Address : 103 & 104, Sdc House    D.No.12-13-97, Tara Tycoon, Tarnaka",...,India
SatyaVani Projects and Consultants Pvt Ltd,Hyderabad,500004,"Address : A-203, Kushal Towers, Khairatabad",...,India
Satya Surya Aluminium Industries Ltd,Hyderabad,500051,"Address : IDA Cherlapally Shed 17, Phase - I",...,India
Satya Informatics,Hyderabad,500052,"Address : Beside Vishnu Hospital, 2nd floor, Dev chambers    Chandanagar",...,India
Sathya Technologies,Hyderabad,500038,"Address : 2nd Floor,Sri Sai Arcade, Beside Aditya Trade    Centre, Ameerpet",...,India
Satcom Technologies Pvt Ltd,Hyderabad,500038,"Address : 403, Bhanu Enclave,7-1-638/1, Erragadda",...,India
Sarojini Naidu Vanita Mahavidyalaya,Hyderabad,500001,"Address : Mukarramjahi Road, Exhibition Grounds",...,India
Saras Engineering Services,Hyderabad,500013,Address : 3-10-51/F Gokhale Nagar    Ramanthapur,...,India
Sara Infoway Ites India Pvt Ltd,Hyderabad,500016,"Address : 102, Mayank Plaza, Greenlands Main Road,  Begumpet",...,India
Sapthagiri Camphor Ltd,Hyderabad,500034,"Address : B-384 Sri Ayyappa Swamy Co-Op Housing Society, Madhavpur",...,India
Sapala Organics Pvt Ltd,Hyderabad,500076,"Address : Plot Nos. 146B & 147 IDA Mallapur, Phase-II",...,India
Sanzyme Ltd,Hyderabad,500034,"Address : Plot No. 13, Sagar Society, Road No. 2, Banjara Hills",...,India
Sankhya Infotech Ltd,Hyderabad,500062,"Address : Module 405 NSIC, EMDBP Building    ECIL PO",...,India
Sankalpa Software Solutions,Hyderabad,500038,"Address : 305, Aditya Trade Centre,    Ameerpet",...,India
Sanghi Polymers Pvt Ltd,Hyderabad,500095,"Address : 4-3-352, Bank Street",...,India
Sanghavi Engineering (Sanghavi Group),Hyderabad,500020,"Address : No 121, Co Op Industrial Estate, Balanagar    Expansion, Gandhi Nagar",...,India
Sanghamitra School,Hyderabad,500072,"Address : 2-32, Nizampet Road, Hydernagar    Kukatpally",...,India
Sandor Medicaids Pvt Ltd,Hyderabad,500034,"Address : 101,102,Lateef Plaza,Road no.4,    Banjara Hills",...,India
Sanali Group,Hyderabad,500001,"Address : IInd Floor, 5-9-225, Sanali Estate    Chirag Ali Lane, Abids",...,India
Samyu Glass Pvt Ltd,Hyderabad,500082,"Address : Plot No. 796, B $th Floor,    Road No. 36, Jubilee Hills",...,India
Samskriti Business Solutions Pvt Ltd,Hyderabad,500082,"Address : Flat No: 601-B, 6th floor, 6-3-1093, V.V. Vintage Boulevard,    Raj Bhavan Road, Somajiguda,",...,India
Samarth Impex,Hyderabad,500037,Address : A-9 Co-operative Industrial Estate    Balanagar,...,India
Sajjala Woven Sacks Pvt Ltd,Hyderabad,500034,"Address : 8 - 2 - 120/126733 Sneha House 4th Floor Road No 3    Banjara Hills , Hyderabad","Sajjala Woven Sacks Pvt Ltd"", an RR group based company is specialized in the manufacture of PP woven sacks which are the answer to heavy duty and economical packaging for different products in the field of fertilizers, cement, polymers etc . This unit located at Vempalli Village, about 43 KM from Kadapa in Andhra Pradesh has a complete in house manufacturing and testing facility, enabling us to produce quality products...",India
Saisudhir Infrastructures Ltd,Hyderabad,500034,"Address : Flat No.301, G.P. Elite, 8-2-283/4    Road No.14, Banjara Hills",...,India
Saisanj Retail Pvt Ltd ( Redlily.com ),Hyderabad,500033,"Address : B-27, Road Number 7, Filmnagar    Jubilee Hills",...,India
Sainor Laboratories Pvt Ltd,Hyderabad,500038,"Address : Plot No.120, Bhanu Enclave, Erragadda",...,India
Sai Sowmya Products,Hyderabad,500072,"Address : Off : C-2, Srujana Apartments    Bhagyanagar Co-Op Society OPP. K.P.H.B. Kukatpalyy",...,India
SAI Life Sciences Ltd,Hyderabad,500033,"Address : 8-2-120/86/9/B ?Luxor Park?,Road No.2, Banjara Hills",...,India
Sai Aircon,Hyderabad,500080,"Address : 1271, Gandhi Nagar",...,India
Sahithya Bharathi Book Store,Hyderabad,500020,"Address : Door No. 1-8-525/A, Besides Rajkamal Electronics,    Near Chikkadpally Chandana Brothers, Chikkadpally,",...,India
Sahithi Systems Pvt Ltd,Hyderabad,500016,"Address : Suite 103, Swathi Manors,  Adj Aditya Trade    Huda Maithrivanam Road,  Ameerpet",...,India
Sagarsoft India Ltd,Hyderabad,500033,Address : Plot no- 111 1st Floor Road 10 C    Jubilee Hills,...,India
"Sagar Travels, Hyderabad",Hyderabad,500012,Address : 15-5-824 Beside Raj Towers Afzal Gunj,...,India
Sachi Infotech Pvt Ltd,Hyderabad,500082,"Address : 302, Topaz Building Panjagutta",...,India
Saboo RKS Motor Pvt Ltd,Hyderabad,500872,"Address : #6-3-905, Saboo Towers    Raj Bhavan Road, Somajiguda",...,India
Saamya Biotech India Ltd,Hyderabad,500034,"Address : Plot No. 391D, Road No. 81    Jubilee Hills Co-op House Building Society,  Phase III, Film Nagar",...,India
Saaketa Consultants Ltd,Hyderabad,500029,"Address : 3-4-616/1, II Floor, Narayanguda",...,India
S.D. Tek Enterprises,Hyderabad,500062,"Address : # 1-9-382/B1, 1st Floor, Opp. Krishna Complex    Electronic Complex, Kushaiguda",...,India
S V Garment Machineries,Hyderabad,500037,Address : Balanagar IDPL Company Opp Blue Dart Courier    above 1st Floor,...,India
S L Data Solutions Pvt Ltd,Hyderabad,500072,"Address : Ramdev Plaza , 3rdFloor,K.P.H.B Main Road",...,India
RUMI Education Pvt Ltd,Hyderabad,500034,Address : 3rd floor Uptown Banjara Building    Road no 3 Banjara Hills,...,India
RT Informatic Services Pvt Ltd,Hyderabad,500029,"Address : 3-6-343 & 344, Level II    Ruby Plaza, Basheer Bagh",...,India
RST Web Solutions Pvt Ltd,Hyderabad,500001,"Address : R.K Towers,    8-2-248/B/3/A Plot No 8, 4th Floor, Lane beside Mayas Shopping Mall, Banjara Hills, Road No 3",...,India
RSI Softech India Pvt Ltd,Hyderabad,500072,"Address : Plot No 7, Type-I, I.E. Kukatpally",...,India
RRV Infra Pvt Ltd,Hyderabad,500033,"Address : Plot No. 436, Phase 111, Jubilee Hills,    Road No. 80,",...,India
Rroot Shell Technologiiss Pvt Ltd,Hyderabad,500038,"Address : 202, Trendset Pyla, Vengal Rao Nagar",...,India
Royal Oven Equipment,Hyderabad,500013,Address : 2-3-655/C/21 Durga Nagar    Amberpet,...,India
Roxy Roller Flour Mills Pvt Ltd,Hyderabad,500055,"Address : 58-59, IDA Phase III, Jeedimetla",...,India
Rotex Petrochem Pvt Ltd,Hyderabad,500008,"Address : 9-4-77/3/11,Yousuf Tekdi,    Tolichowki Road",...,India
Rosary Convent High School,Hyderabad,500001,"Address : Gunfoundary,",...,India
Roopa Industries Ltd,Hyderabad,500004,"Address : 6-2-1012, 3rd Floor, TGV Mansion    Above ICICI Bank, Khairatabad",...,India
Rockwell Industries Ltd,Hyderabad,500 082,"Address : 3rd Floor, Tejaswi Plaza    Above Tanishq Showroom Panjagutta",...,India
Rockwell Collins India Enterprises Pvt Ltd,Hyderabad,500031,"Address : Plot No: 129 To 132, Opp CMC, Aphb Colony    Gachibowli,",...,India
Robo Silicon Pvt Ltd,Hyderabad,500033,"Address : Plot No.107 A, Road No.72    Jubilee Hills",...,India
RK Engineers,Hyderabad,500482,"Address : Rusheek Residency, 8-2-21/1, GRound Floor    Sri Nagar Colony Road, Panjagutta",...,India
Rithwik Projects Pvt Ltd,Hyderabad,500034,Address : 37 & 39 road No 2 Street No 5 Navodava Colony Sagar Society Banjara Hills,...,India
Rify Hosting Pvt Ltd,Hyderabad,500082,"Address : Plot No. 42, 2nd Floor, Durga Nagar Colony, Lane    Beside Hyderabad Central, Punjagutta",...,India
Ricom Technologies Pvt Ltd,Hyderabad,500029,"Address : 3-6-773/1  Ratna Nilay,  Himayath Nagar",...,India
RG Enterprises,Hyderabad,500037,Address : S. No. 6-3-131/40/B    Narsapur ?X? Road Balanagar,...,India
Revalsys Technologies,Hyderabad,500034,"Address : 8-2-699/1, 2nd Floor, KR Towers Road No 12    Banjara Hills",...,India
Remote IT Sales and Solutions Pvt Ltd,Hyderabad,500073,"Address : Ho: 8-3-973/1, Near Indian Bank    Main Road, Srinagar Colony",...,India
Remedy Hospitals,Hyderabad,500072,Address : Road No 4 K P H B Colony    Kukatpally,...,India
Relevante Consulting India Pvt Ltd,Hyderabad,500034,"Address : 8-2-316/A/6, Road No.14, Banjara Hills",...,India
Regency InfoTech Pvt Ltd,Hyderabad,500032,"Address : H.No:4-50/58/3  Plot #58, Jayabheri Encalve    3rd Floor, Regency Classic  Gachibowli",...,India
Redson Engineers Pvt Ltd,Hyderabad,500055,"Address : F-9/B, Phase -  I,  IDA, Jeedimetla",...,India
RedRock IT Solutions India Pvt Ltd,Hyderabad,500034,"Address : Plot No 72, Shiva Praneeth Plaza 3rd Floor Siddartha Nagar Near Vengal Rao Nagar",...,India
Redpine Signals Inc,Hyderabad,500034,"Address : Gate No.395, Plot No.87&88    Sagar Society,Road No.2, Banjara Hills",...,India
Reddis NP International,Hyderabad,500047,"Address : 4-164, Malkajgiri",...,India
Reasoning Global eApplications Pvt Ltd ( MartJack ),Hyderabad,500033,"Address : Plot No 1244, Road No 36, Jubilee Hills",...,India
ReadMind Info Services,Hyderabad,500076,"Address : 4-14/1, Naganivas Building Beside HDFC Bank,    Habsiguda",...,India
RCI Logistics Pvt Ltd,Hyderabad,500014,"Address : NH-7, Survey No.83, Near Railway Crossing , 
Kompally, R.R.Dist,Hyderabad(AP)","RCI LOGISTICS (P) Limited, We are one among the India's Largest surface Transport offering the Containersed Truck services, i.e., ""One stop shop for Containerized solutions for logistics needs supported by a team of experts and dedicated employees and all other required infrastructure. It was Incorporated in 1994-95, with its Head quarters established in Hyderabad. The company has a turnover of about 175+ crores. It has an employee strength more than 400 and services all over India with the help...",India
RAYUDU Vision Media Ltd,Hyderabad,500082,"Address : 5th floor, Vista Grand Towers, Rajbhavan road    Somajiguda",...,India
Rayudu Laboratories Ltd,Hyderabad,500013,"Address : 2-3-703/1/B, Tirumala Nagar, P.B.No. 1502    Amberpet",...,India
Rayrox Embedded Technologies India Pvt Ltd,Hyderabad,500085,"Address : Plot No 608, Bhagat Singh Nagar    Near JNTU (Kukatpally)",...,India
Ravi Hospital,Hyderabad,500072,"Address : LIG 564 & 565, Road No 3, Behind R.S. Brothers,    KPHB Colony",...,India
Ravi Helios Hospital,Hyderabad,500029,"Address : HNO 175 R.K. Matt Rd,Indira Park",...,India
Ravi Foods Pvt Ltd (Dukes),Hyderabad,500077,"Address : 7-4-112, Madhuban Colony Road,Kattedan",...,India
Ramky Group of Companies,Hyderabad,500082,"Address : Gulmohar Avenue,Rajbhavan Road,Somajiguda,",...,India
Ramky Enviro Engineers Ltd.,Hyderabad,500082,"Address : Door No.: 6-3-1090, 4th & 5th Floor,    TSR Towers ,Above Standard Chartered Bank, Rajbhavan Road, Somajiguda",...,India
Ramcharan Oil Industries,Hyderabad,500077,"Address : Survey No. 72 & 73, Gagan Pahad    Katedaan Industrial Estate",...,India
Ram Hospital,Hyderabad,500055,Address : 57/A Shapur Nagar IDA,...,India
Rajiv Gandhi University of Knowledge Technologies,Hyderabad,500032,Address : Campus of  IIITH ground floor vindhya building    C - 4 Gachibowli,...,India
Raj Agro Products Pvt Ltd,Hyderabad,500077,"Address : Plot no. 58/B/2, Industrial Park, Kattedan",...,India
Rainbow Childrens Hospital and Perinatal Center,Hyderabad,500034,"Address : 22, Road No - 10, Banjara Hills,",...,India
Radon Energy Ltd,Hyderabad,500029,"Address : 3-5-874/A, Flat # 101, RK Vipanchi Estate    Hyderguda",...,India
Radiss Tech Services India Pvt Ltd,Hyderabad,500001,"Address : 6th Floor, Triveni Complex, Abids",...,India
Radiant Inflatables,Hyderabad,500008,Address : Canara Nagar Uppal Depot,...,India
"Radcliffe School, Hyderabad",Hyderabad,500037,"Address : 6-30,31&32, Opp. IDPL R&D Centre, Balanagar",...,India
Rachnoutsav Events Pvt Ltd,Hyderabad,500082,"Address : 6-3-533 to 535, Plot No: 10 Pavani Villas    Dwaraka Puri Colony, Punjagutta",...,India
RACE The Animation College,Hyderabad,500082,"Address : 5th floor, Vista Grand Towers Rajbhavan road,    Somajiguda",...,India
RA Chem Pharma Ltd,Hyderabad,500037,"Address : Plot No. 26 & 27, Technocrats Industrial Estate,    Phase - 1, Balanagar,",...,India
R K S Motors Pvt Ltd,Hyderabad,500482,"Address : 6-3-905, Saboo Towers,Rajbhavan Road,Somjiguda,",...,India
